id,state.code,name,full_code,city.code,city.name
593,14,Tapalpa,14086
594,14,Tecalitlán,14087
596,14,Techaluta de Montenegro,14089
597,14,Tenamaxtlán,14090
598,14,Teocaltiche,14091
666,15,Huehuetoca,15035,13,Valle de México
601,14,Tequila,14094
602,14,Teuchitlán,14095
606,14,Tolimán,14099
607,14,Tomatlán,14100
609,14,Tonila,14103
610,14,Totatiche,14104
611,14,Tototlán,14105
612,14,Tuxcacuesco,14106
613,14,Tuxcueca,14107
614,14,Tuxpan,14108
616,14,Unión de Tula,14110
617,14,Valle de Guadalupe,14111
619,14,San Gabriel,14113
620,14,Villa Corona,14114
621,14,Villa Guerrero,14115
622,14,Villa Hidalgo,14116
625,14,Zacoalco de Torres,14119
627,14,Zapotiltic,14121
629,14,Zapotlán del Rey,14123
630,14,Zapotlanejo,14124
632,15,Acambay,15001
634,15,Aculco,15003
635,15,Almoloya de Alquisiras,15004
637,15,Almoloya del Río,15006,58,Tianguistenco
638,15,Amanalco,15007
639,15,Amatepec,15008
641,15,Apaxco,15010,13,Valle de México
646,15,Atlautla,15015,13,Valle de México
648,15,Ayapango,15017,13,Valle de México
649,15,Calimaya,15018,24,Toluca
650,15,Capulhuac,15019,58,Tianguistenco
652,15,Coatepec Harinas,15021
653,15,Cocotitlán,15022,13,Valle de México
654,15,Coyotepec,15023,13,Valle de México
657,15,Chapa de Mota,15026
658,15,Chapultepec,15027,24,Toluca
659,15,Chiautla,15028,13,Valle de México
665,15,Ecatzingo,15034,13,Valle de México
667,15,Hueypoxtla,15036,13,Valle de México
577,14,Villa Purificación,14068
2149,30,Villa Aldama,30194
736,15,Valle de Bravo,15110
674,15,Xalatlaco,15043,58,Tianguistenco
675,15,Jaltenco,15044,13,Valle de México
676,15,Jilotepec,15045
678,15,Jiquipilco,15047
679,15,Jocotitlán,15048
681,15,Juchitepec,15050,13,Valle de México
686,15,Naucalpan de Juárez,15057,13,Valle de México
683,15,Malinalco,15052
684,15,Melchor Ocampo,15053,13,Valle de México
689,15,Nicolás Romero,15060,13,Valle de México
700,15,San Felipe del Progreso,15074
707,15,Tecámac,15081,13,Valle de México
690,15,Nopaltepec,15061,13,Valle de México
691,15,Ocoyoacac,15062,24,Toluca
692,15,Ocuilan,15063
693,15,Otumba,15065,13,Valle de México
694,15,Otzoloapan,15066
696,15,Ozumba,15068,13,Valle de México
698,15,Polotitlán,15071
713,15,Temoaya,15087,24,Toluca
682,15,Lerma,15051,24,Toluca
703,15,San Simón de Guerrero,15077
704,15,Santo Tomás,15078
705,15,Soyaniquilpan de Juárez,15079
706,15,Sultepec,15080
732,15,Toluca,15106,24,Toluca
708,15,Tejupilco,15082
709,15,Temamatla,15083,13,Valle de México
710,15,Temascalapa,15084,13,Valle de México
735,15,Tultitlán,15109,13,Valle de México
714,15,Tenancingo,15088
715,15,Tenango del Aire,15089,13,Valle de México
716,15,Tenango del Valle,15090
717,15,Teoloyucán,15091,13,Valle de México
718,15,Teotihuacán,15092,13,Valle de México
720,15,Tepetlixpa,15094,13,Valle de México
745,15,Zumpango,15120,13,Valle de México
722,15,Tequixquiac,15096,13,Valle de México
755,16,Apatzingán,16006
723,15,Texcaltitlán,15097
724,15,Texcalyacac,15098,58,Tianguistenco
673,15,Ixtlahuaca,15042
726,15,Tezoyuca,15100,13,Valle de México
728,15,Timilpan,15102
729,15,Tlalmanalco,15103,13,Valle de México
731,15,Tlatlaya,15105
733,15,Tonatico,15107
737,15,Villa de Allende,15111
740,15,Xonacatlán,15115,24,Toluca
741,15,Zacazonapan,15116
744,15,Zumpahuacán,15119
748,15,Luvianos,15123
750,15,Tonanitla,15125,13,Valle de México
751,16,Acuitzio,16001
752,16,Aguililla,16002
754,16,Angangueo,16005
756,16,Aporo,16007
757,16,Aquila,16008
758,16,Ario,16009
760,16,Buenavista,16012
761,16,Carácuaro,16013
762,16,Coahuayana,16014
764,16,Coeneo,16016
2322,07,Juárez,07048
768,16,Cuitzeo,16020
798,16,Morelia,16053,25,Morelia
770,16,Charo,16022,25,Morelia
843,16,Uruapan,16102
852,16,Zitácuaro,16112
859,17,Cuernavaca,17007,28,Cuernavaca
771,16,Chavinda,16023
772,16,Cherán,16024
773,16,Chilchota,16025
775,16,Chucándiro,16027
776,16,Churintzio,16028
778,16,Ecuandureo,16030
779,16,Epitacio Huerta,16031
780,16,Erongarícuaro,16032
782,16,La Huacana,16035
783,16,Huandacareo,16036
785,16,Huetamo,16038
786,16,Huiramba,16039
787,16,Indaparapeo,16040
788,16,Irimbo,16041
789,16,Ixtlán,16042
791,16,Jiquilpan,16045
793,16,Lagunillas,16048
795,16,Maravatío,16050
796,16,Marcos Castellanos,16051
799,16,Múgica,16055
801,16,Nocupétaro,16057
803,16,Nuevo Urecho,16059
804,16,Numarán,16060
805,16,Pajacuarán,16062
806,16,Panindícuaro,16063
808,16,Paracho,16065
809,16,Pátzcuaro,16066
810,16,Penjamillo,16067
811,16,Peribán,16068
813,16,Purépero,16070
814,16,Puruándiro,16071
816,16,Quiroga,16073
817,16,Cojumatlán de Régules,16074
818,16,Los Reyes,16075
819,16,Sahuayo,16076
820,16,Santa Ana Maya,16078
822,16,Senguio,16080
825,16,Tancítaro,16083
826,16,Tangamandapio,16084
827,16,Tangancícuaro,16085
828,16,Tanhuato,16086
829,16,Taretan,16087
831,16,Tepalcatepec,16089
832,16,Tingambato,16090
834,16,Tiquicheo de Nicolás Romero,16092
835,16,Tlalpujahua,16093
836,16,Tlazazalca,16094
837,16,Tocumbo,16095
839,16,Turicato,16097
840,16,Tuzantla,16099
841,16,Tzintzuntzan,16100
842,16,Tzitzio,16101
845,16,Vista Hermosa,16105
847,16,Zacapu,16107
849,16,Zináparo,16109
850,16,Zinapécuaro,16110
851,16,Ziracuaretiro,16111
854,17,Amacuzac,17001
856,17,Axochiapan,17003
857,17,Ayala,17004,29,Cuautla
858,17,Coatlán del Río,17005
860,17,Huitzilac,17009,28,Cuernavaca
861,17,Jantetelco,17010
767,16,Cotija,16019
880,17,Yautepec,17029,29,Cuautla
906,19,Apodaca,19006,31,Monterrey
867,17,Ocuituco,17016
916,19,García,19018,31,Monterrey
870,17,Tepalcingo,17019
