2015,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,9,4,7,3,4,4,7,7,3,2,3,8
2015,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,5,6,0,0,9,7,6,11,6,9,12,4
2015,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,1,0,0,2,1,0,0,2,2,2
2015,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,1,3,0,2,1,1,2,0,2,1
2015,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2015,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,7,7,2,10,3,5,0,6,9,10,5,11
2016,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,8,8,13,9,20,17,15,8,2,6,6,2
2016,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,1,1,0,1,0,0,1,0,2,3
2016,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,2,2,5,4,5,2,1,1,3,3,1,1
2016,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2017,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,7,13,9,4,7,6,6,9,16,8,14,11
2017,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,4,7,4,4,3,11,6,13,8,6,4,2
2017,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,2,3,5,0,1,1,1,3,5,6,2,2
2017,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,2,0,2,0,0,0,0,2,2,3,0,0
2017,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2017,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2018,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,9,8,10,18,18,17,24,27,30,26,28,16
2018,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,7,5,4,5,5,6,9,7,8,4,4,6
2018,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,1,0,2,3,2,2,0,2,1,3,0
2018,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,2,4,3,3,4,6,4,4,3,2,3,2
2018,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2018,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,18,11,8,14,12,14,16,19,8,8,8,11
2019,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,4,4,1,2,5,4,2,2,2,2,3,7
2019,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,4,1,2,0,3,1,3,4,1,5,0,5
2019,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,4,2,2,1,2,3,0,1,0,2,2,1
2019,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2020,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,14,10,10,7,8,4,9,8,,,,
2020,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,0,3,3,4,5,1,4,4,,,,
2020,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,2,1,2,2,6,1,2,3,,,,
2020,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,4,1,2,2,2,0,1,1,,,,
2020,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,,,,
2020,15,México,15091,Teoloyucan,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,,,,
