2015,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,0,0,2,0,0,0,1
2015,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,11,2,7,4,6,2,3,2,7,9,10,5
2015,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,1,1,0,0,0,1,0,0,0,0
2015,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,1,0,0,0,1,0,1,0,1,0,0
2015,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2015,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,1,0,0,3,2,1,1,3,0,1
2016,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,11,3,9,8,3,6,3,14,6,11,19,13
2016,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,1,3,0,0,0,0,0,0
2016,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,2,0,1,1,0,0,1,0,0,1,0,0
2016,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2017,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,1,2,1,1,1,2,1,1,0,1,1,4
2017,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,12,2,12,15,8,8,20,25,18,7,7,10
2017,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,0,0,0,1,0,0,1,0,0,0,1
2017,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,0,0,0,4,0,1,1,1,2,1
2017,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2017,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2018,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,1,0,0,2,0,1,2,1,4,8,3,5
2018,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,14,12,13,7,7,8,10,11,3,9,8,9
2018,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,0,0,0,0,0,1,1,2,0,1,0
2018,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,1,0,0,0,1,0,1,5,2,1,3,4
2018,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2018,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,7,3,2,5,3,2,1,1,2,4,3,3
2019,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,9,3,6,6,8,7,8,10,5,4,3,1
2019,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,2,0,0,2,1,1,0,0,4,2,1
2019,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,1,0,2,0,1,1,0,1,0,0,0
2019,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2020,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,1,2,1,1,1,1,2,,,,
2020,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,5,1,1,3,3,2,3,7,,,,
2020,29,Tlaxcala,29013,Huamantla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,2,0,1,0,2,2,1,1,,,,
