2015,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,10,3,12,7,12,14,22,11,10,8,16,13
2015,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,22,21,32,18,19,21,34,38,31,12,23,17
2015,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,1,4,1,1,2,2,2,0,3,1,1
2015,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,6,7,7,9,5,7,8,3,7,3,5,6
2015,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2015,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,8,21,10,18,16,22,13,15,13,16,12,27
2016,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,27,19,22,24,24,35,28,27,29,30,25,29
2016,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,2,2,0,6,2,1,4,5,3,3,6,3
2016,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,8,9,9,7,19,19,18,27,34,35,27,20
2016,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2017,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,27,14,26,9,14,11,22,13,16,12,9,12
2017,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,28,22,22,27,9,11,13,21,18,18,21,17
2017,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,5,4,8,7,8,10,3,3,10,4,3,3
2017,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,18,21,22,27,19,30,16,14,17,14,12,13
2017,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2017,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2018,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,13,12,18,15,6,10,9,9,5,8,12,14
2018,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,34,16,16,11,8,16,12,7,15,10,12,10
2018,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,3,2,7,2,1,2,3,2,1,3,8,5
2018,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,12,6,15,26,16,12,11,14,13,24,47,21
2018,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2018,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,11,17,12,11,17,9,10,11,26,13,17,9
2019,25,Sinaloa,25012,Mazatlán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,14,15,7,9,6,10,20,6,6,17,10,7
