2015,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,36,20,20,25,44,13,16,25,21,17,21,22
2015,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,30,45,36,23,41,26,36,30,36,16,23,29
2015,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,5,5,3,1,1,4,4,6,3,3
2015,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,4,6,11,11,5,12,4,5,6,11
2015,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2015,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,14,13,20,20,20,12,7,8,7,12,12,9
2016,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,26,34,26,28,29,35,33,26,13,14,15,13
2016,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,3,5,6,5,1,1,0,3,3,0,2
2016,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,1,5,8,2,7,2,4,3,4,1,3,1
2016,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2016,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2017,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,10,14,23,15,16,15,21,29,22,31,27,17
2017,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,16,20,17,19,27,20,33,39,40,44,43,36
2017,15,México,15039,Ixtapaluca,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,2,1,3,4,3,2,3,3,4,9,3,1
