id,state.code,name,full_code,city.code,city.name
179,07,Tumbalá,07100
180,07,Tuxtla Gutiérrez,07101,10,Tuxtla Gutiérrez
181,07,Tuxtla Chico,07102
182,07,Tuzantán,07103
183,07,Tzimol,07104
184,07,Unión Juárez,07105
185,07,Venustiano Carranza,07106
186,07,Villa Corzo,07107
187,07,Villaflores,07108
188,07,Yajalón,07109
189,07,San Lucas,07110
190,07,Zinacantán,07111
191,07,San Juan Cancuc,07112
192,07,Aldama,07113
193,07,Benemérito de las Américas,07114
194,07,Maravilla Tenejapa,07115
195,07,Marqués de Comillas,07116
196,07,Montecristo de Guerrero,07117
197,07,San Andrés Duraznal,07118
198,07,Santiago el Pinar,07119
199,08,Ahumada,08001
200,08,Aldama,08002,12,Chihuahua
201,08,Allende,08003
202,08,Aquiles Serdán,08004,12,Chihuahua
203,08,Ascensión,08005
204,08,Bachíniva,08006
205,08,Balleza,08007
206,08,Batopilas,08008
207,08,Bocoyna,08009
208,08,Buenaventura,08010
209,08,Camargo,08011
210,08,Carichí,08012
211,08,Casas Grandes,08013
212,08,Coronado,08014
213,08,Coyame del Sotol,08015
214,08,La Cruz,08016
215,08,Cuauhtémoc,08017
216,08,Cusihuiriachi,08018
217,08,Chihuahua,08019,12,Chihuahua
218,08,Chínipas,08020
219,08,Delicias,08021
220,08,Dr. Belisario Domínguez,08022
221,08,Galeana,08023
222,08,Santa Isabel,08024
223,08,Gómez Farías,08025
224,08,Gran Morelos,08026
225,08,Guachochi,08027
226,08,Guadalupe,08028
227,08,Guadalupe y Calvo,08029
228,08,Guazapares,08030
229,08,Guerrero,08031
230,08,Hidalgo del Parral,08032
231,08,Huejotitán,08033
232,08,Ignacio Zaragoza,08034
233,08,Janos,08035
234,08,Jiménez,08036
235,08,Juárez,08037,11,Juárez
236,08,Julimes,08038
237,08,López,08039
238,08,Madera,08040
239,08,Maguarichi,08041
240,08,Manuel Benavides,08042
241,08,Matachí,08043
242,08,Matamoros,08044
243,08,Meoqui,08045
244,08,Morelos,08046
245,08,Moris,08047
246,08,Namiquipa,08048
247,08,Nonoava,08049
248,08,Nuevo Casas Grandes,08050
249,08,Ocampo,08051
250,08,Ojinaga,08052
251,08,Praxedis G. Guerrero,08053
252,08,Riva Palacio,08054
253,08,Rosales,08055
254,08,Rosario,08056
255,08,San Francisco de Borja,08057
256,08,San Francisco de Conchos,08058
257,08,San Francisco del Oro,08059
258,08,Santa Bárbara,08060
259,08,Satevó,08061
260,08,Saucillo,08062
261,08,Temósachi,08063
262,08,El Tule,08064
263,08,Urique,08065
264,08,Uruachi,08066
265,08,Valle de Zaragoza,08067
266,09,Azcapotzalco,09002,13,Valle de México
267,09,Coyoacán,09003,13,Valle de México
268,09,Cuajimalpa de Morelos,09004,13,Valle de México
269,09,Gustavo A. Madero,09005,13,Valle de México
270,09,Iztacalco,09006,13,Valle de México
271,09,Iztapalapa,09007,13,Valle de México
272,09,La Magdalena Contreras,09008,13,Valle de México
273,09,Milpa Alta,09009,13,Valle de México
274,09,,09010,13,Valle de México
275,09,Tláhuac,09011,13,Valle de México
276,09,Tlalpan,09012,13,Valle de México
277,09,Xochimilco,09013,13,Valle de México
278,09,Benito Juárez,09014,13,Valle de México
279,09,Cuauhtémoc,09015,13,Valle de México
280,09,Miguel Hidalgo,09016,13,Valle de México
281,09,Venustiano Carranza,09017,13,Valle de México
282,10,Canatlán,10001
283,10,Canelas,10002
284,10,Coneto de Comonfort,10003
285,10,Cuencamé,10004
286,10,Durango,10005
287,10,General Simón Bolívar,10006
288,10,Gómez Palacio,10007,4,La Laguna
289,10,Guadalupe Victoria,10008
290,10,Guanaceví,10009
291,10,Hidalgo,10010
292,10,Indé,10011
293,10,Lerdo,10012,4,La Laguna
294,10,Mapimí,10013
295,10,Mezquital,10014
296,10,Nazas,10015
297,10,Nombre de Dios,10016
298,10,Ocampo,10017
299,10,El Oro,10018
300,10,Otáez,10019
301,10,Pánuco de Coronado,10020
302,10,Peñón Blanco,10021
303,10,Poanas,10022
304,10,Pueblo Nuevo,10023
305,10,Rodeo,10024
306,10,San Bernardo,10025
307,10,San Dimas,10026
308,10,San Juan de Guadalupe,10027
309,10,San Juan del Río,10028
310,10,San Luis del Cordero,10029
311,10,San Pedro del Gallo,10030
312,10,Santa Clara,10031
313,10,Santiago Papasquiaro,10032
314,10,Súchil,10033
315,10,Tamazula,10034
316,10,Tepehuanes,10035
