Estados Unidos Mexicanos,35 703 859,,,
Seguro,,,9 592 994,26.9
Inseguro,,,26 030 333,72.9
,,,,
Aguascalientes,,,,
Aguascalientes, 562 944,,,
Seguro,,, 281 979,50.1
Inseguro,,, 280 965,49.9
,,,,
Baja California,,,,
Mexicali, 577 586,,,
Seguro,,, 203 620,35.3
Inseguro,,, 373 966,64.7
Tijuana,1 115 527,,,
Seguro,,, 197 241,17.7
Inseguro,,, 912 030,81.8
,,,,
Baja California Sur,,,,
La Paz, 196 482,,,
Seguro,,, 65 613,33.4
Inseguro,,, 130 869,66.6
,,,,
Campeche,,,,
San Francisco de Campeche, 174 219,,,
Seguro,,, 76 918,44.2
Inseguro,,, 96 804,55.6
Ciudad del Carmen, 136 497,,,
Seguro,,, 17 341,12.7
Inseguro,,, 118 583,86.9
,,,,
Coahuila de Zaragoza,,,,
Saltillo, 562 743,,,
Seguro,,, 304 174,54.1
Inseguro,,, 247 217,43.9
La Laguna1, 745 300,,,
Seguro,,, 339 360,45.5
Inseguro,,, 396 902,53.3
Piedras Negras, 115 382,,,
Seguro,,, 59 198,51.3
Inseguro,,, 56 184,48.7
,,,,
Colima,,,,
Colima, 208 231,,,
Seguro,,, 52 274,25.1
Inseguro,,, 155 957,74.9
Manzanillo, 104 879,,,
Seguro,,, 32 493,31.0
Inseguro,,, 72 386,69.0
,,,,
Chiapas,,,,
Tuxtla Gutiérrez, 460 903,,,
Seguro,,, 94 209,20.4
Inseguro,,, 366 694,79.6
Tapachula, 159 470,,,
Seguro,,, 26 063,16.3
Inseguro,,, 133 407,83.7
,,,,
Chihuahua,,,,
Chihuahua, 594 887,,,
Seguro,,, 171 751,28.9
Inseguro,,, 415 966,69.9
Juárez, 918 307,,,
Seguro,,, 326 477,35.6
Inseguro,,, 589 615,64.2
,,,,
Ciudad de México,,,,
Norte2,1 588 003,,,
Seguro,,, 112 520,7.1
Inseguro,,,1 475 483,92.9
Sur3,1 520 033,,,
Seguro,,, 166 859,11.0
Inseguro,,,1 353 174,89.0
Oriente4,1 997 461,,,
Seguro,,, 260 419,13.0
Inseguro,,,1 733 664,86.8
Poniente5,1 769 800,,,
Seguro,,, 233 676,13.2
Inseguro,,,1 536 124,86.8
,,,,
Durango,,,,
Durango, 351 197,,,
Seguro,,, 222 728,63.4
Inseguro,,, 126 903,36.1
La Laguna1, 745 300,,,
Seguro,,, 339 360,45.5
Inseguro,,, 396 902,53.3
,,,,
Guanajuato,,,,
León de los Aldama, 930 272,,,
Seguro,,, 203 079,21.8
Inseguro,,, 727 193,78.2
,,,,
Guerrero,,,,
Acapulco de Juárez, 501 065,,,
Seguro,,, 71 083,14.2
Inseguro,,, 429 982,85.8
Chilpancingo de los Bravo, 139 820,,,
Seguro,,, 8 442,6.0
Inseguro,,, 130 407,93.3
,,,,
Hidalgo,,,,
Pachuca de Soto, 265 642,,,
Seguro,,, 100 219,37.7
Inseguro,,, 165 423,62.3
,,,,
Jalisco,,,,
Guadalajara,2 712 351,,,
Seguro,,,1 086 767,40.1
Inseguro,,,1 625 584,59.9
Puerto Vallarta, 161 154,,,
Seguro,,, 111 146,69.0
Inseguro,,, 47 852,29.7
,,,,
Estado de México,,,,
Toluca de Lerdo, 909 289,,,
Seguro,,, 208 050,22.9
Inseguro,,, 696 091,76.6
Ecatepec de Morelos,1 406 387,,,
Seguro,,, 90 142,6.4
Inseguro,,,1 316 245,93.6
