Seguro,,,295 429,80.6
Inseguro,,,71 275,19.4
Coyoacán,559 789,,,
Seguro,,,265 472,47.4
Inseguro,,,286 658,51.2
La Magdalena Contreras,191 418,,,
Seguro,,,91 856,48
Inseguro,,,99 562,52
Tlalpan,544 718,,,
Seguro,,,258 961,47.5
Inseguro,,,283 235,52
Región Oriente,,,,
Iztapalapa,1 473 632,,,
Seguro,,,435 085,29.5
Inseguro,,,1 038 547,70.5
Milpa Alta,88 022,,,
Seguro,,,36 067,41
Inseguro,,,51 955,59
Tláhuac,295 261,,,
Seguro,,,77 136,26.1
Inseguro,,,218 125,73.9
Xochimilco,337 713,,,
Seguro,,,103 111,30.5
Inseguro,,,234 602,69.5
Región Poniente,,,,
Álvaro Obregón,616 442,,,
Seguro,,,290 693,47.2
Inseguro,,,322 333,52.3
Azcapotzalco,368 200,,,
Seguro,,,161 052,43.7
Inseguro,,,205 378,55.8
Cuajimalpa de Morelos,150 299,,,
Seguro,,,107 930,71.8
Inseguro,,,41 682,27.7
Cuauhtémoc,459 504,,,
Seguro,,,186 673,40.6
Inseguro,,,268 754,58.5
Miguel Hidalgo,343 896,,,
Seguro,,,185 290,53.9
Inseguro,,,158 606,46.1
,,,,
Durango,,,,
Durango,423 058,,,
Seguro,,,267 848,63.3
Inseguro,,,155 210,36.7
La Laguna2,838 525,,,
Seguro,,,463 924,55.3
Inseguro,,,374 601,44.7
,,,,
Guanajuato,,,,
León de los Aldama,1 149 142,,,
Seguro,,,235 511,20.5
Inseguro,,,913 631,79.5
Irapuato,324 257,,,
Seguro,,,47 557,14.7
Inseguro,,,276 700,85.3
,,,,
Guerrero,,,,
Acapulco de Juárez,530 836,,,
Seguro,,,171 070,32.2
Inseguro,,,359 766,67.8
Chilpancingo de los Bravo,137 140,,,
Seguro,,,22 981,16.8
Inseguro,,,113 819,83
Ixtapa-Zihuatanejo,70 365,,,
Seguro,,,22 366,31.8
Inseguro,,,47 628,67.7
,,,,
Hidalgo,,,,
Pachuca de Soto,319 148,,,
Seguro,,,166 663,52.2
Inseguro,,,152 485,47.8
,,,,
Jalisco,,,,
Guadalajara,1 405 619,,,
Seguro,,,247 093,17.6
Inseguro,,,1 149 088,81.7
Tonalá,353 981,,,
Seguro,,,77 528,21.9
Inseguro,,,274 610,77.6
Tlajomulco de Zúñiga,65 124,,,
Seguro,,,20 351,31.2
Inseguro,,,44 284,68
San Pedro Tlaquepaque,504 060,,,
Seguro,,,184 723,36.6
Inseguro,,,314 124,62.3
Zapopan,993 578,,,
Seguro,,,421 700,42.4
Inseguro,,,566 692,57
Puerto Vallarta,175 705,,,
Seguro,,,129 178,73.5
Inseguro,,,46 527,26.5
,,,,
Estado de México,,,,
Toluca de Lerdo,993 487,,,
Seguro,,,146 792,14.8
Inseguro,,,844 953,85
Ecatepec de Morelos,1 446 860,,,
Seguro,,,263 075,18.2
Inseguro,,,1 183 785,81.8
Ciudad Nezahualcóyotl,995 857,,,
Seguro,,,340 217,34.2
Inseguro,,,649 914,65.3
Naucalpan de Juárez,723 771,,,
Seguro,,,86 895,12
Inseguro,,,636 876,88
Tlalnepantla de Baz,583 452,,,
Seguro,,,137 807,23.6
Inseguro,,,438 186,75.1
Atizapán de Zaragoza,423 190,,,
Seguro,,,181 747,42.9
Inseguro,,,241 443,57.1
Chimalhuacán,501 567,,,
Seguro,,,94 657,18.9
Inseguro,,,406 910,81.1
Cuautitlán Izcalli,456 585,,,
Seguro,,,78 154,17.1
Inseguro,,,378 431,82.9
,,,,
Michoacán de Ocampo,,,,
Morelia,545 642,,,
Seguro,,,201 325,36.9
Inseguro,,,344 317,63.1
Uruapan,204 297,,,
Seguro,,,28 254,13.8
Inseguro,,,176 043,86.2
Lázaro Cárdenas,109 746,,,
Seguro,,,66 346,60.5
Inseguro,,,42 589,38.8
,,,,
Morelos,,,,
Cuernavaca,624 396,,,
Seguro,,,160 055,25.6
Inseguro,,,462 603,74.1
,,,,
Nayarit,,,,
Tepic,304 556,,,
Seguro,,,187 495,61.6
Inseguro,,,115 614,38
,,,,
Nuevo León,,,,
Monterrey,1 178 113,,,
Seguro,,,373 419,31.7
Inseguro,,,804 694,68.3
San Pedro Garza García,128 146,,,
Seguro,,,104 688,81.7
Inseguro,,,23 458,18.3
Apodaca,434 449,,,
Seguro,,,250 390,57.6
Inseguro,,,184 059,42.4
Guadalupe,663 914,,,
Seguro,,,298 540,45
Inseguro,,,365 374,55
General Escobedo,323 889,,,
Seguro,,,134 482,41.5
Inseguro,,,187 736,58
San Nicolás de los Garza,472 684,,,
Seguro,,,330 684,70
Inseguro,,,139 310,29.5
Santa Catarina,264 438,,,
Seguro,,,114 956,43.5
Inseguro,,,147 587,55.8
,,,,
Oaxaca,,,,
Oaxaca de Juárez,427 232,,,
Seguro,,,115 870,27.1
Inseguro,,,311 362,72.9
,,,,
Puebla,,,,
Heroica Puebla de Zaragoza,1 656 065,,,
Seguro,,,485 101,29.3
Inseguro,,,1 165 416,70.4
,,,,
Querétaro,,,,
Querétaro,813 464,,,
Seguro,,,431 007,53
Inseguro,,,382 457,47
,,,,
Quintana Roo,,,,
Cancún,705 715,,,
Seguro,,,120 045,17
Inseguro,,,585 670,83
,,,,
San Luis Potosí,,,,
San Luis Potosí,799 822,,,
Seguro,,,180 476,22.6
Inseguro,,,619 346,77.4
,,,,
Sinaloa,,,,
Culiacán Rosales,540 363,,,
Seguro,,,258 339,47.8
Inseguro,,,277 282,51.3
Mazatlán,304 705,,,
Seguro,,,182 651,59.9
Inseguro,,,121 039,39.7
Los Mochis,206 793,,,
Seguro,,,155 356,75.1
Inseguro,,,51 437,24.9
,,,,
Sonora,,,,
Hermosillo,608 350,,,
Seguro,,,290 745,47.8
Inseguro,,,317 605,52.2
Nogales,164 024,,,
Seguro,,,89 705,54.7
Inseguro,,,73 760,45
,,,,
Tabasco,,,,
Villahermosa,330 460,,,
Seguro,,,87 078,26.4
Inseguro,,,243 382,73.6
,,,,
Tamaulipas,,,,
Tampico,606 087,,,
Seguro,,,460 226,75.9
Inseguro,,,145 861,24.1
Reynosa,461 124,,,
Seguro,,,125 094,27.1
Inseguro,,,335 360,72.7
Nuevo Laredo,276 683,,,
Seguro,,,122 530,44.3
Inseguro,,,151 645,54.8
,,,,
Tlaxcala,,,,
Tlaxcala de Xicohténcatl,572 229,,,
Seguro,,,313 104,54.7
Inseguro,,,259 125,45.3
,,,,
Veracruz de Ignacio de la Llave,,,,
Veracruz,529 841,,,
Seguro,,,208 046,39.3
Inseguro,,,316 356,59.7
Coatzacoalcos,213 545,,,
Seguro,,,44 966,21.1
Inseguro,,,168 579,78.9
,,,,
Yucatán,,,,
Mérida,911 973,,,
Seguro,,,686 080,75.2
Inseguro,,,221 045,24.2
,,,,
Zacatecas,,,,
Zacatecas,199 343,,,
Seguro,,,11 096,5.6
Inseguro,,,187 966,94.3
Fresnillo,87 258,,,
Seguro,,,3 468,4
Inseguro,,,83 790,96
