Estados Unidos Mexicanos,  38 462 234,,,
Seguro,,, 10 014 046,26.0
Inseguro,,, 28 355 692,73.7
,,,,
Aguascalientes,,,,
Aguascalientes,  571 814,,,
Seguro,,,  251 742,44.0
Inseguro,,,  312 489,54.6
,,,,
Baja California,,,,
Mexicali,  560 042,,,
Seguro,,,  192 566,34.4
Inseguro,,,  364 631,65.1
Tijuana, 1 112 918,,,
Seguro,,,  302 187,27.2
Inseguro,,,  810 731,72.8
,,,,
Baja California Sur,,,,
La Paz,  206 341,,,
Seguro,,,  68 345,33.1
Inseguro,,,  136 754,66.3
Los Cabos1,  124 041,,,
Seguro,,,  70 623,56.9
Inseguro,,,  52 468,42.3
,,,,
Campeche,,,,
San Francisco de Campeche,  185 564,,,
Seguro,,,  89 657,48.3
Inseguro,,,  94 761,51.1
Ciudad del Carmen,  141 235,,,
Seguro,,,  38 004,26.9
Inseguro,,,  103 231,73.1
,,,,
Coahuila de Zaragoza,,,,
Saltillo,  593 299,,,
Seguro,,,  412 387,69.5
Inseguro,,,  180 912,30.5
La Laguna2,  783 106,,,
Seguro,,,  387 659,49.5
Inseguro,,,  395 447,50.5
Piedras Negras,  110 384,,,
Seguro,,,  42 069,38.1
Inseguro,,,  68 315,61.9
,,,,
Colima,,,,
Colima,  209 833,,,
Seguro,,,  91 204,43.5
Inseguro,,,  118 629,56.5
Manzanillo,  110 473,,,
Seguro,,,  36 680,33.2
Inseguro,,,  73 793,66.8
,,,,
Chiapas,,,,
Tuxtla Gutiérrez,  436 309,,,
Seguro,,,  85 180,19.5
Inseguro,,,  351 129,80.5
Tapachula,  168 866,,,
Seguro,,,  23 946,14.2
Inseguro,,,  144 920,85.8
,,,,
Chihuahua,,,,
Chihuahua,  652 904,,,
Seguro,,,  155 948,23.9
Inseguro,,,  496 956,76.1
Juárez, 1 006 657,,,
Seguro,,,  261 117,25.9
Inseguro,,,  745 540,74.1
,,,,
Ciudad de México,,,,
Norte3, 1 534 960,,,
Seguro,,,  177 900,11.6
Inseguro,,, 1 357 060,88.4
Sur4, 1 550 404,,,
Seguro,,,  459 962,29.7
Inseguro,,, 1 090 442,70.3
Oriente5, 2 048 258,,,
Seguro,,,  289 774,14.1
Inseguro,,, 1 756 056,85.7
Poniente6, 1 771 828,,,
Seguro,,,  248 631,14.0
Inseguro,,, 1 523 197,86.0
,,,,
Durango,,,,
Durango,  397 196,,,
Seguro,,,  240 270,60.5
Inseguro,,,  156 926,39.5
La Laguna2,  783 106,,,
Seguro,,,  387 659,49.5
Inseguro,,,  395 447,50.5
,,,,
Guanajuato,,,,
León de los Aldama, 1 003 644,,,
Seguro,,,  183 081,18.2
Inseguro,,,  820 563,81.8
Guanajuato,  88 179,,,
Seguro,,,  17 589,19.9
Inseguro,,,  70 186,79.6
,,,,
Guerrero,,,,
Acapulco de Juárez,  503 426,,,
Seguro,,,  56 854,11.3
Inseguro,,,  440 118,87.4
Chilpancingo de los Bravo,  142 435,,,
Seguro,,,  8 798,6.2
Inseguro,,,  133 637,93.8
