Chimalhuacán,501 994,,,
Seguro,,,93 892,18.7
Inseguro,,,408 102,81.3
Cuautitlán Izcalli,456 111,,,
Seguro,,,74 731,16.4
Inseguro,,,380 743,83.5
,,,,
Michoacán de Ocampo,,,,
Morelia,542 773,,,
Seguro,,,172 053,31.7
Inseguro,,,370 720,68.3
Uruapan,204 396,,,
Seguro,,,27 610,13.5
Inseguro,,,176 786,86.5
Lázaro Cárdenas,109 825,,,
Seguro,,,56 368,51.3
Inseguro,,,53 457,48.7
,,,,
Morelos,,,,
Cuernavaca,614 964,,,
Seguro,,,108 143,17.6
Inseguro,,,506 821,82.4
,,,,
Nayarit,,,,
Tepic,308 709,,,
Seguro,,,187 237,60.7
Inseguro,,,121 472,39.3
,,,,
Nuevo León,,,,
Monterrey,1 182 953,,,
Seguro,,,352 202,29.8
Inseguro,,,826 289,69.8
San Pedro Garza García,125 625,,,
Seguro,,,115 472,91.9
Inseguro,,,10 153,8.1
Apodaca,432 233,,,
Seguro,,,265 095,61.3
Inseguro,,,164 662,38.1
Guadalupe,666 652,,,
Seguro,,,321 899,48.3
Inseguro,,,339 859,51
General Escobedo,323 727,,,
Seguro,,,142 571,44
Inseguro,,,179 791,55.5
San Nicolás de los Garza,478 600,,,
Seguro,,,332 783,69.5
Inseguro,,,145 817,30.5
Santa Catarina,264 772,,,
Seguro,,,109 565,41.4
Inseguro,,,152 798,57.7
,,,,
Oaxaca,,,,
Oaxaca de Juárez,436 658,,,
Seguro,,,119 467,27.4
Inseguro,,,315 099,72.2
,,,,
Puebla,,,,
Heroica Puebla de Zaragoza,1 736 532,,,
Seguro,,,402 940,23.2
Inseguro,,,1 318 794,75.9
,,,,
Querétaro,,,,
Querétaro,811 574,,,
Seguro,,,355 377,43.8
Inseguro,,,451 700,55.7
,,,,
Quintana Roo,,,,
Cancún,687 146,,,
Seguro,,,123 745,18
Inseguro,,,563 401,82
,,,,
San Luis Potosí,,,,
San Luis Potosí,801 765,,,
Seguro,,,157 626,19.7
Inseguro,,,644 139,80.3
,,,,
Sinaloa,,,,
Culiacán Rosales,543 901,,,
Seguro,,,277 105,50.9
Inseguro,,,266 796,49.1
Mazatlán,301 853,,,
Seguro,,,191 961,63.6
Inseguro,,,109 336,36.2
Los Mochis,210 008,,,
Seguro,,,177 790,84.7
Inseguro,,,31 519,15
,,,,
Sonora,,,,
Hermosillo,605 599,,,
Seguro,,,267 418,44.2
Inseguro,,,338 181,55.8
Nogales,165 903,,,
Seguro,,,88 723,53.5
Inseguro,,,77 180,46.5
,,,,
Tabasco,,,,
Villahermosa,329 985,,,
Seguro,,,79 245,24
Inseguro,,,250 289,75.8
,,,,
Tamaulipas,,,,
Tampico,603 691,,,
Seguro,,,468 241,77.6
Inseguro,,,133 144,22.1
Reynosa,451 681,,,
Seguro,,,136 275,30.2
Inseguro,,,312 722,69.2
Nuevo Laredo,280 831,,,
Seguro,,,76 195,27.1
Inseguro,,,199 847,71.2
,,,,
Tlaxcala,,,,
Tlaxcala de Xicohténcatl,541 068,,,
Seguro,,,273 568,50.6
Inseguro,,,267 500,49.4
,,,,
Veracruz de Ignacio de la Llave,,,,
Veracruz,549 190,,,
Seguro,,,223 919,40.8
Inseguro,,,323 035,58.8
Coatzacoalcos,209 611,,,
Seguro,,,44 647,21.3
Inseguro,,,164 964,78.7
,,,,
Yucatán,,,,
Mérida,895 590,,,
Seguro,,,635 488,71
Inseguro,,,260 102,29
,,,,
Zacatecas,,,,
Zacatecas,198 094,,,
Seguro,,,12 899,6.5
Inseguro,,,184 831,93.3
Fresnillo,88 084,,,
Seguro,,,2 066,2.3
Inseguro,,,86 018,97.7
