Estados Unidos Mexicanos,39 857 067,,,
Seguro,,,10 362 799, 26.0
Inseguro,,,29 440 500, 73.9
,,,,
Aguascalientes,,,,
Aguascalientes, 557 453,,,
Seguro,,, 284 714, 51.1
Inseguro,,, 268 241, 48.1
,,,,
Baja California,,,,
Mexicali, 576 059,,,
Seguro,,, 176 855, 30.7
Inseguro,,, 395 366, 68.6
Tijuana,1 108 427,,,
Seguro,,, 280 056, 25.3
Inseguro,,, 828 371, 74.7
,,,,
Baja California Sur,,,,
La Paz, 213 888,,,
Seguro,,, 92 790, 43.4
Inseguro,,, 120 806, 56.5
Los Cabos1, 122 738,,,
Seguro,,, 75 580, 61.6
Inseguro,,, 44 314, 36.1
,,,,
Campeche,,,,
San Francisco de Campeche, 182 184,,,
Seguro,,, 98 008, 53.8
Inseguro,,, 84 176, 46.2
Ciudad del Carmen, 143 490,,,
Seguro,,, 40 229, 28.0
Inseguro,,, 101 350, 70.6
,,,,
Coahuila de Zaragoza,,,,
Saltillo, 582 838,,,
Seguro,,, 322 368, 55.3
Inseguro,,, 260 470, 44.7
La Laguna2, 747 001,,,
Seguro,,, 337 365, 45.2
Inseguro,,, 409 636, 54.8
Piedras Negras, 112 336,,,
Seguro,,, 50 252, 44.7
Inseguro,,, 62 084, 55.3
,,,,
Colima,,,,
Colima, 215 576,,,
Seguro,,, 80 093, 37.2
Inseguro,,, 133 745, 62.0
Manzanillo, 110 924,,,
Seguro,,, 20 040, 18.1
Inseguro,,, 90 884, 81.9
,,,,
Chiapas,,,,
Tuxtla Gutiérrez, 468 567,,,
Seguro,,, 125 014, 26.7
Inseguro,,, 343 553, 73.3
Tapachula, 172 485,,,
Seguro,,, 13 298, 7.7
Inseguro,,, 159 187, 92.3
,,,,
Chihuahua,,,,
Chihuahua, 646 181,,,
Seguro,,, 186 440, 28.9
Inseguro,,, 459 741, 71.1
Juárez,1 038 308,,,
Seguro,,, 312 558, 30.1
Inseguro,,, 725 750, 69.9
,,,,
Ciudad de México,,,,
Norte3,1 576 490,,,
Seguro,,, 207 784, 13.2
Inseguro,,,1 368 706, 86.8
Sur4,1 535 298,,,
Seguro,,, 221 366, 14.4
Inseguro,,,1 313 932, 85.6
Oriente5,2 013 670,,,
Seguro,,, 309 174, 15.4
Inseguro,,,1 704 496, 84.6
Poniente6,1 763 656,,,
Seguro,,, 301 194, 17.1
Inseguro,,,1 462 462, 82.9
,,,,
Durango,,,,
Durango, 391 721,,,
Seguro,,, 231 841, 59.2
Inseguro,,, 159 880, 40.8
La Laguna2, 747 001,,,
Seguro,,, 337 365, 45.2
Inseguro,,, 409 636, 54.8
,,,,
Guanajuato,,,,
León de los Aldama,1 027 964,,,
Seguro,,, 167 589, 16.3
Inseguro,,, 858 562, 83.5
Guanajuato, 87 342,,,
Seguro,,, 19 805, 22.7
Inseguro,,, 67 537, 77.3
,,,,
Guerrero,,,,
Acapulco de Juárez, 526 850,,,
Seguro,,, 89 466, 17.0
Inseguro,,, 437 384, 83.0
Chilpancingo de los Bravo, 138 731,,,
Seguro,,, 18 972, 13.7
Inseguro,,, 119 759, 86.3
Ixtapa-Zihuatanejo, 71 083,,,
Seguro,,, 17 838, 25.1
Inseguro,,, 53 245, 74.9
,,,,
Hidalgo,,,,
Pachuca de Soto, 287 691,,,
Seguro,,, 151 019, 52.5
Inseguro,,, 135 868, 47.2
,,,,
Jalisco,,,,
Guadalajara,1 252 960,,,
Seguro,,, 187 360, 15.0
Inseguro,,,1 065 600, 85.0
Tonalá, 311 074,,,
Seguro,,, 72 944, 23.4
Inseguro,,, 238 130, 76.6
Tlajomulco de Zúñiga, 61 316,,,
Seguro,,, 21 379, 34.9
Inseguro,,, 39 884, 65.0
San Pedro Tlaquepaque, 450 573,,,
Seguro,,, 119 842, 26.6
Inseguro,,, 327 324, 72.6
Zapopan, 931 521,,,
Seguro,,, 273 545, 29.4
Inseguro,,, 657 976, 70.6
Puerto Vallarta, 167 434,,,
Seguro,,, 94 997, 56.7
Inseguro,,, 72 156, 43.1
,,,,
Estado de México,,,,
Toluca de Lerdo, 962 431,,,
